lemma,count
replace,72335
cab,72331
blast,72323
negative,72303
deeply,72273
produce,72220
complain,72197
central,72164
ahh,72138
i'ii,72132
guests,72097
emma,72091
reveal,72079
candy,72025
particular,71992
direction,71920
non,71899
artist,71892
monday,71848
meal,71548
pee,71524
troop,71498
aid,71496
plate,71460
elevator,71433
brand,71429
lack,71413
hank,71409
period,71372
political,71352
aside,71334
television,71330
behave,71183
nothin',71103
curious,71046
pure,71018
leo,70985
laura,70935
increase,70934
capable,70918
disease,70906
pot,70889
millions,70872
chicago,70843
dust,70821
surround,70763
golden,70690
device,70683
carefully,70645
younger,70615
violence,70607
dragon,70571
thunder,70569
roar,70539
wolf,70425
warrant,70419
experiment,70400
beast,70392
badly,70384
europe,70377
photos,70360
mostly,70334
photograph,70257
wood,70219
pills,70163
h,70141
elizabeth,70127
stronger,70081
prisoner,70058
respond,69987
chop,69981
surface,69930
monitor,69924
regard,69903
affect,69879
jury,69866
pen,69813
toast,69802
sexual,69792
determine,69789
susan,69774
string,69734
university,69734
percent,69626
starve,69586
pizza,69543
sample,69506
dish,69463
howard,69458
midnight,69355
yöu,69334
wide,69292
ashamed,69261
recover,69260
courage,69248
lips,69205
available,69155
someday,69148
gunshot,69140
fred,69123
tim,69095
illegal,69072
apply,69033
bend,69029
attend,69023
josh,68965
spin,68965
federal,68957
physical,68938
assault,68938
jenny,68784
reward,68730
bow,68730
channel,68564
council,68548
county,68483
guide,68481
tunnel,68477
appointment,68473
progress,68456
patients,68426
useless,68409
victor,68365
chat,68314
americans,68272
technology,68233
amen,68219
saint,68218
mystery,68215
sweat,68196
gary,68116
monsieur,68087
document,68065
darkness,68037
grateful,68037
inch,68026
pin,68024
pie,67980
crown,67977
thou,67976
jackson,67845
stress,67800
union,67786
junior,67764
thy,67695
california,67693
jean,67654
sean,67622
precious,67521
palace,67495
unbelievable,67429
fellas,67393
exact,67350
o'clock,67346
knees,67331
delicious,67319
destiny,67312
hearts,67308
sandwich,67301
g,67155
healthy,67093
sisters,67035
creature,67034
spit,67030
indian,66973
giggle,66951
morgan,66876
trash,66870
belt,66826
pride,66781
st.,66767
extremely,66676
flow,66668
maggie,66593
grandmother,66585
piano,66566
dollar,66492
insult,66467
pitch,66235
helen,66147
lily,66139
soup,66135
directly,66051
talent,66022
mexico,65944
winner,65935
treatment,65904
fourth,65867
temple,65743
christian,65705
mass,65696
exit,65590
bastards,65547
skip,65532
affair,65510
fruit,65501
sharp,65408
former,65375
flag,65320
gonna,65308
heavily,65293
karen,65283
retire,65249
taxi,65168
rabbit,65165
ls,65133
chef,64905
route,64841
sand,64819
agents,64734
marty,64694
frame,64687
coast,64665
squad,64665
bay,64624
presence,64576
hundreds,64551
twist,64503
decent,64441
reporter,64413
prize,64298
whimper,64263
eve,64212
pussy,64199
desperate,64054
role,64038
ding,63990
relate,63950
surrender,63942
flesh,63918
shield,63915
competition,63827
nt,63794
proceed,63787
cameras,63780
deck,63779
stake,63699
joint,63552
contain,63540
mile,63520
package,63502
explosion,63500
honk,63476
sons,63405
false,63387
occur,63387
task,63344
juice,63293
propose,63246
aim,63232
friendly,63114
cave,63110
stranger,62974
bride,62932
mountains,62911
kingdom,62895
champagne,62882
stairs,62777
express,62767
pattern,62749
silent,62707
vision,62600
f,62453
bull,62419
factory,62416
rare,62390
campaign,62369
highness,62366
el,62342
compare,62294
comfort,62254
harvey,62248
tune,62167
j,62117
dive,62033
smash,62015
measure,62010
virus,61998
sometime,61988
nasty,61865
india,61831
expose,61819
literally,61706
thirty,61650
shin,61615
tool,61586
equipment,61525
bruce,61494
anne,61435
yard,61414
robin,61406
oliver,61361
emperor,61350
garage,61176
leak,61050
taylor,61012
twin,60914
text,60846
internet,60835
anger,60825
rumor,60803
loan,60768
fully,60669
